Ticker,year,total_assets,current_assets,current_liabilities,total_liabilities,total_debt,total_equity,revenue,gross_profit,ebit,interest_expense,net_income,operating_cash_flow,capital_expenditures,price_close,shares_outstanding,eps_basic,bvps,dividend_per_share
AB.PS,2015,653032403,184845834,14256356,14256356,0,638776047,0,0,-21927639,0,-17812848,-13466756,0,11.78,2545000000,-0.01573,0.250992553,0
AB.PS,2016,654458071,159039881,2113181,2113181,0,652344890,0,0,-18690458,0,-14606309,-27438082,37812,10.38,2545000000,-0.01311,0.256324122,0
AB.PS,2017,637437447,54625748,2411632,2411632,0,635025815,0,0,-7836824,0,-5473191,-4352975,0,15,2545000000,-0.00755,0.249518984,0
AB.PS,2018,673723605,52489049,2720860,2720860,0,671002745,0,0,-5548469,0,-2463547,-26060229,0,15.48,2545000000,-0.00602,0.263655303,0
AB.PS,2019,585063429,47735266,1005006,1005006,0,584058423,0,0,-5412465,0,-3051752,21224373,0,10.96,2545000000,-0.01941,0.229492504,0
AB.PS,2020,529861584,26857178,8861864,8861864,0,520999720,0,0,-5076924,0,-3296254,-3764871,45550,7.99,2545000000,-0.00409,0.204715018,0
AB.PS,2021,843862308,301295586,1091061,1132649,0,842729659,0,0,-5338223,0,-3234909,-3615376,0,6.05,2545000000,-0.01174,0.331131497,0
AB.PS,2022,936885540,244284000,1171766,1192734,0,935692806,0,0,-4468169,0,-1835011,-2992889,0,7.48,2545000000,0.0004,0.367659256,0
AB.PS,2023,909740221,207913279,1358470,1358470,0,908381751,0,0,-6254211,0,-3137331,-2604209,0,5.32,2545000000,-0.00781,0.356927997,0
AB.PS,2024,951950195,206608968,3383458,3383458,0,948566737,0,0,-6207913,0,-3329299,-2437537,0,5.44,2545000000,0.00077,0.372717775,0
ABA.PS,2015,7282749211,236928245,102541634,1556517256,56000000,5625846886,671389,671389,-73960067,5869375,631843653,54358614,347682605,0.345455,3504530936,0.19543,1.60530667,0
ABA.PS,2016,7591408347,241691889,235586321,1758591591,145500000,5732271127,575222,575222,-61921822,7501368,99546684,-33245235,71594451,0.377273,3504530936,0.03142,1.635674283,0
ABA.PS,2017,7655157260,288649111,413739872,1845738638,178800000,5707194063,962249,962249,-89487629,12815639,-61519649,-14633285,61272159,0.281818,3504530953,-0.01157,1.628518663,0
ABA.PS,2018,11714080450,569649730,404394779,2727450897,164750000,8881890991,4754964,4754964,-90031474,14211726,3305527484,-401166603,30375158,0.554546,3504530953,1.01285,2.53440221,0
ABA.PS,2019,11998228899,495907016,695342395,2143672545,152169300,9795944556,1801132,1801132,-70554372,14633115,600369101,24828058,29042248,0.781818,3504530953,0.19348,2.795222724,0
ABA.PS,2020,11952452138,474244530,475267446,1958687596,138044600,9915326444,824048,824048,-66135657,13791606,-78918809,-17805788,8111773,0.64,3504678237,-0.02768,2.829168835,0
ABA.PS,2021,17567614930,1172124527,397649554,2356926324,115251133,15165262501,590088,590088,-107143187,11203835,4574076319,-616630148,9836361,0.92,4504527447,1.19929,3.366671128,0
ABA.PS,2022,19509850232,1250482193,891596167,3135790116,90000000,16317434851,535976,535976,-84751226,8656818,2008595632,685343929,2449611,2.08,4504527447,0.46414,3.622452087,0
ABA.PS,2023,23288638023,850515436,1621176597,4159938183,73600000,19012067346,1876437,1876437,-154172634,7645753,2424838606,1062039930,1866701092,0.85,4504527447,0.56238,4.220657454,0
ABA.PS,2024,26626080811,684939635,1525237968,4768900102,122113710,21633772356,704117,704117,-154349095,8238692,2648538530,-269014050,79526407,0.53,4504527420,0.6037,4.802673031,0
ABG.PS,2015,73732553,73732553,4680596,4680596,0,69051957,3133361,3133361,1306537,,1775659,7925094,0,10.28,200000000,0.00888,0.345259785,0
ABG.PS,2016,210510036,195510036,37596932,37596932,0,172913104,0,0,-1970556,,-1270837,-1182014,0,19.6,200000000,-0.00635,0.86456552,0
ABG.PS,2017,270444349,270444349,922456,922456,0,269521893,0,0,-3890089,,-3391211,-3430422,0,17.36,300000000,-0.0113,0.89840631,0
ABG.PS,2018,268940242,268940242,1074892,1074892,0,267865350,0,0,-1873885,,-1656543,-1564149,0,26,300000000,-0.006,0.8928845,0
ABG.PS,2019,270026980,270026980,4902027,4902027,0,265124953,0,0,-6645991,,-2740397,-1165752,0,10.46,300000000,-0.00913,0.883749843,0
ABG.PS,2020,263720555,263720555,1115581,1115581,0,262604974,0,0,-6893460,4380000,-2519979,-6394093,0,10.38,300000000,-0.0084,0.875349913,0
ABG.PS,2021,259279826,259279826,1200619,1200619,0,258079207,0,0,-6571484,2050000,-4525767,-5110125,0,5.9,300000000,-0.01509,0.860264023,0
ABG.PS,2022,262794881,262794881,8733096,8733096,0,254061785,0,0,-6431188,2410000,-4017422,-934793,0,3.53,300000000,-0.01339,0.846872617,0
ABG.PS,2023,256854596,256854596,5019402,5019402,0,251835194,0,0,-8901465,6570000,-2226591,-5930803,0,3.01,300000000,-0.00742,0.839450647,0
ABG.PS,2024,254977647,254977647,4781076,4781076,0,250196571,0,0,-9083652,7430000,-1638623,-2663722,0,21,300000000,-0.00546,0.83398857,0
ABS.PS,2015,70424104000,30238188000,16121763000,41708778000,20735544000,27811501000,38278115000,15713249000,3592357000,762463000,2545134000,6981938000,6671634000,61.9,850801081,3.55537,32.45353305,0
ABS.PS,2016,72733952000,29792788000,14720009000,41042249000,20693286000,31055018000,41630599000,17601966000,4940487000,968768000,3525316000,7901890000,6680582000,43.8,850801081,4.71617,36.2658425,0
ABS.PS,2017,75105085000,31043344000,14216320000,41394141000,20592085000,33279134000,40698244000,16042974000,4126215000,931459000,3163577000,5864786000,7002807000,34.6,850801081,4.04617,38.87998586,0
ABS.PS,2018,84559217000,37700761000,15592912000,48834769000,28446712000,35598100000,40130592000,14506726000,2196598000,1061666000,1908241000,5954240000,7289803000,20,850801081,2.55932,41.60561239,0
ABS.PS,2019,79244536000,37147683000,14260065000,48153330000,27348270000,32017377000,42834842000,16551438000,437629000,1423504000,-2645147000,6040188000,4609038000,15.8,850801081,-1.97924,37.39696353,0
ABS.PS,2020,58926177000,18682887000,28399335000,41727326000,22677053000,18290139000,21419757000,1687649000,-12128119000,1180429000,-13530816000,-3236867000,5193721000,11.68,850801081,-16.35554,21.26247769,0
ABS.PS,2021,52563788000,13103097000,14009513000,40469721000,21061949000,13155651000,17825204000,2658586000,-4590500000,1149831000,-5670383000,362292000,3894656000,12.6,850801081,-6.85684,15.22759114,0
ABS.PS,2022,49953557000,12322222000,14987300000,38531153000,18581009000,12769029000,18552405000,2984099000,-4797205000,1101886000,-2635948000,681652000,2629886000,7.39,899806671,-2.88705,13.96858837,0
ABS.PS,2023,53103037000,13270540000,32569242000,43871391000,17915540000,13573856000,18510784000,3609045000,-3835237000,1071807000,-12834638000,308711000,2026424000,4.62,899848111,-11.03344,14.86234825,0
ABS.PS,2024,44998159000,18568925000,31445035000,42474951000,16470913000,8555603000,17328675000,2793499000,-7620344000,1065479000,-6091868000,-2503548000,1044942000,4.2,899848111,-4.85872,9.285570418,0
ABSP.PS,2015,11930503,11930503,11930503,11930503,0,0,7243072,7243072,0,0,0,-5218866,0,62.7,329801500,0,0,0.73
ABSP.PS,2016,12264659,12264659,12264659,12264659,0,0,5924622,5924622,0,0,0,324056,0,44,329801500,0,0,0.75
ABSP.PS,2017,14802132,14802132,14802132,14802132,0,0,4924839,4924839,0,0,0,-6924659,0,34.5,324544100,0,0,0.92
ABSP.PS,2018,18863784,18863784,18863784,18863784,0,0,4123648,4123648,0,0,0,13524613,0,18.7,319892500,0,0,0.8849
ABSP.PS,2019,18919167,18919167,18919167,18919167,0,0,2863488,2863488,0,0,0,32405,0,15.4,306806700,0,0,0.55
ABSP.PS,2020,19464180,19464181,19464180,19464180,0,0,4939239,4939239,0,0,0,-359476,0,12.6,275296930,0,0,0
ABSP.PS,2021,10506762,10506762,10506762,10506762,0,0,3630113,3630113,0,0,0,-9354208,0,11.92,271329030,0,0,0
ABSP.PS,2022,7405587,7405587,7405587,7405587,0,0,3354055,3354055,0,0,0,-2701385,0,7.53,262319530,0,0,0
ABSP.PS,2023,15526036,15526036,15526036,15526036,0,0,13076064,13076064,-30000,0,-30000,8087449,0,4.6,145684430,-75,0,0
ABSP.PS,2024,14291983,14291983,14291983,14291983,0,0,4898041,4898041,0,0,0,-309780,0,3.8,100826470,0,0,0
AC.PS,2015,7.94075E+11,2.62851E+11,2.05967E+11,4.65531E+11,2.63341E+11,2.07544E+11,1.89604E+11,66543105000,42853142000,12397914000,23257039000,18585374000,38446548000,732.319056,619611000,33.89101,327.049736,5.76
AC.PS,2016,9.11705E+11,2.88465E+11,2.35799E+11,5.40709E+11,2.95854E+11,2.29809E+11,2.16E+11,74649419000,48394393000,12969242000,25278716000,35217303000,30116714000,707.617818,620224000,39.88319,362.6250951,5.76
AC.PS,2017,1.02155E+12,3.36952E+11,2.41787E+11,6.10453E+11,3.50612E+11,2.55235E+11,2.25568E+11,56897025000,36226151000,12693951000,26499656000,17024473000,25708327000,983.20614,621292000,38.08647,402.9260766,6.92
AC.PS,2018,1.19793E+12,4.12759E+11,3.30103E+11,7.28817E+11,4.12262E+11,2.8952E+11,2.56891E+11,67184649000,42096824000,17371677000,29123318000,36012484000,14505452000,871.8084,630627000,38.92241,451.3293183,6.92
AC.PS,2019,1.34529E+12,6.09285E+11,4.02657E+11,8.35972E+11,4.27719E+11,3.28807E+11,2.64907E+11,74923276000,44459606000,22409526000,50071471000,58101767000,20995359000,760.894998,626683595,102.54116,516.3806227,8.3
AC.PS,2020,1.40576E+12,6.57894E+11,4.0053E+11,8.63336E+11,4.65872E+11,3.3918E+11,1.93622E+11,49441086000,20417490000,27405317000,1857558000,-27257658000,12447885000,801.095052,627098147,9.70641,532.5797431,6.92
AC.PS,2021,1.34899E+12,4.97272E+11,2.68095E+11,7.83673E+11,5.0613E+11,3.62732E+11,2.25592E+11,49697159000,21518821000,26559693000,14465515000,-159346000,14777371000,804.969756,619703615,45.49456,576.9397698,6.92
AC.PS,2022,1.47855E+12,5.41782E+11,3.09015E+11,8.83246E+11,5.82831E+11,3.67063E+11,2.6382E+11,53251730000,25081680000,28228280000,9745013000,14130581000,33487480000,695,619143083,42.06624,584.4570325,6.92
AC.PS,2023,1.60871E+12,5.75495E+11,3.49363E+11,9.33772E+11,6.20549E+11,3.96539E+11,2.89905E+11,75750785000,34054110000,30267495000,8542895000,10712040000,42367836000,681,619807425,58.63697,633.767982,7.612
AC.PS,2024,1.74933E+12,5.84563E+11,3.89291E+11,1.02374E+12,7.00201E+11,4.345E+11,3.25744E+11,89647973000,47054045000,35368872000,17154098000,2647067000,47163129000,599,623596775,64.68499,694.399316,8.374
ACE.PS,2015,2331982860,476044833,487384226,977304652,74735932,1354678208,625646666,250060077,114809960,16708768,74579134,106641628,8416006,1.26,344747520,0.21633,3.929479197,0
ACE.PS,2016,2125521205,306283578,120586090,516405598,0,1609115607,589237597,222332361,113627920,1090630,70470443,-109677903,3372964,1.36,344747520,0.20441,4.667519021,0
ACE.PS,2017,2273527437,243747668,134261496,718644034,0,1554883403,436555965,55187787,-62955158,0,-43956182,94888710,146070360,1.39,344747520,-0.1275,4.510209103,0
ACE.PS,2018,1787275587,656380423,329362209,545445970,0,1241829617,62730517,-113340037,-214596196,0,-348389224,-236772858,10906664,1.4,343394520,-1.01056,3.616334987,0
ACE.PS,2019,2381210773,433978003,904245018,1069789254,0,1311421519,0,-207407783,-207407783,0,66682508,100209995,349807084,1.4,344747520,0.19342,3.804005665,0
ACE.PS,2020,3116902240,1104630090,986876542,1158695594,45065735,1958206646,0,-102494097,-102494097,3950000,653262293,14968484,231887614,1.48,344747520,1.8949,5.680118151,0
ACE.PS,2021,3161426847,880024795,942065094,1222308345,0,1939118502,0,-84009163,-84009163,4200000,-49840000,-97305643,67832054,1.66,344747520,-0.23801,5.624749678,0
ACE.PS,2022,3014095780,563465437,849823697,1147504130,0,1866591650,0,-84611378,-84611378,6630000,-72857214,-110806933,248174339,1.32,344747520,-0.21133,5.414372959,0
ACE.PS,2023,2925078600,455205683,836560412,1133042341,0,1792036259,0,-83234296,-83234296,3060000,-74924043,-130174707,41795001,1.73,344747520,-0.21733,5.198112111,0
ACE.PS,2024,2877481928,251000569,871757497,1163946281,0,1713535647,0,-116601196,-116601196,4360000,-77244140,146643478,3179929,1.78,344747520,-0.22406,4.970407465,0
ACEN.PS,2015,18626273000,6127490000,3240078000,10665876000,7200317000,7855994000,13470170000,1838411000,1194386000,449480000,533638000,1074661000,845906000,1.895587,5432639624,0.16769,1.446073096,0.02606
ACEN.PS,2016,20627895000,8672504000,4510058000,11626351000,7006895000,8916838000,15477873000,1646815000,529461000,468485000,496307000,1592887000,245505000,1.887556,5455812033,0.25971,1.634374122,0
ACEN.PS,2017,20758533000,7222938000,3043539000,11618974000,6927543000,9061449000,17020233000,359167000,-556133000,481727000,-677827000,-58171000,135347000,1.391297,5460141280,0.06482,1.659563102,0
ACEN.PS,2018,18924695000,5165264000,2963271000,10553247000,6824035000,8325998000,15123392000,272406000,-589320000,421651000,-1125616000,-863186000,124206000,1.019103,5460141280,-0.10266,1.524868602,0
ACEN.PS,2019,48537543000,14335802000,5295661000,32152524000,24183723000,16136435000,16114405000,1568833000,366275000,935840000,-74112000,-313130000,515897000,1.976174,8399150146,0.00832,1.92119854,0
ACEN.PS,2020,1.41816E+11,60242419000,12481525000,37536484000,28805784000,53880505000,20488235000,8198017000,4909651000,1826790000,4911959000,2793194000,6651789000,7.975589,15289609856,0.31973,3.523994759,0.04
ACEN.PS,2021,1.71161E+11,64271969000,7828772000,53192625000,43833527000,88017986000,26081441000,5808144000,2675220000,1541270000,5713282000,3705457000,5836087000,10.88494,38324027174,0.17853,2.296678937,0.06
ACEN.PS,2022,2.32773E+11,70022580000,17696536000,83179120000,68229623000,1.17734E+11,35238551000,2411452000,-1011692000,1996211000,13660054000,4346292000,20719302000,7.540295,39677394773,0.33162,2.967273347,0.06
ACEN.PS,2023,2.84934E+11,71578115000,20043695000,1.11558E+11,87635272000,1.43472E+11,36499133000,5721149000,-1035800000,1721871000,7341435000,4415373000,25889104000,4.334185,39677394773,0.17021,3.615341124,0.04
ACEN.PS,2024,3.29542E+11,59132109000,29670253000,1.72099E+11,1.48011E+11,1.47546E+11,37300402000,11207303000,3455052000,2938423000,8921511000,6934065000,32992648000,4,39677394773,0.18732,3.717999804,0.05
ACR.PS,2015,30166423901,7902997308,2025155511,19566307931,17480009206,10183374008,5021696349,1949663223,1685652010,78789004,690936608,59798904,1589894517,1.317666,6291500000,0.0299,1.61436711,0
ACR.PS,2016,30809725749,6083801756,2910131943,20097730958,17558241872,10410608515,7106797880,2422332141,1999808150,787723781,635787679,1425426243,3294104830,1.2095,6291500000,0.04962,1.649785454,0
ACR.PS,2017,38236713204,9257022532,5590342329,24407069820,19685630628,11009060783,6518900778,1935750576,1373639332,1130424317,103477789,882810960,4641754401,1.3275,6291500000,-0.00404,1.744206858,0
ACR.PS,2018,43491822978,8903613756,6280065267,28986382500,23231713182,11494843770,6666271119,1986015909,1498881656,1022278057,562952797,1790041950,5535537106,1.28,6291500000,0.015,1.820720089,0
ACR.PS,2019,45609213585,8839527093,12050688002,30754517024,25055511452,11492275686,6796096098,2555932102,1958040703,991946957,903523021,1515800333,2879648137,1.21,6291500000,0.023,1.819612549,0
ACR.PS,2020,46414747443,9392793063,8846739108,30710336464,24283463145,11676355065,9470789586,4782845769,4243333787,1985072594,1804345653,3302928678,1673843820,1.36,6291500000,0.05167,1.848171618,0.02
ACR.PS,2021,47756458472,11204197768,9529562354,29804345656,24110787266,12008281501,10054510737,3799205770,3121166451,1624285682,1248325392,2130016994,711278978,1.2,6291500000,0.0643,1.900230178,0.02
ACR.PS,2022,47796487792,11263643223,9788665837,28887237265,24853844735,12525992386,11989232129,4214886404,3531938688,1555134975,1820423579,2931581485,1398481244,0.78,6291500000,0.09812,1.982196994,0.02
ACR.PS,2023,47949882024,10589410061,11409984257,28316919192,23871931145,13018103233,12422746980,4450381714,3742153433,1556534811,2262672863,4916239435,2032590280,0.54,6291500000,0.10121,2.060415359,0.02
ACR.PS,2024,50199938892,11976591506,14892053144,28985205743,24496113358,14351429478,12544478772,4860703466,4177867538,1592373213,2451199684,3639248001,1610949905,0.46,6291500000,0.11409,2.272340376,0.02
AEV.PS,2015,3.40118E+11,97033419000,34163210000,1.93133E+11,1.61347E+11,1.1822E+11,1.1126E+11,41000111000,27418400000,7881566000,16568026000,30159309000,20219697000,56.554912,5554266807,3.1845,21.28452991,1.11
AEV.PS,2016,4.66308E+11,1.05579E+11,41989346000,2.92332E+11,2.57719E+11,1.40275E+11,1.16415E+11,43896126000,28921039000,9567997000,19001338000,37092834000,31509635000,69.095561,5633792557,4.01668,24.89886264,1.06
AEV.PS,2017,4.91932E+11,1.17877E+11,73067285000,2.99661E+11,2.6224E+11,1.54698E+11,1.50422E+11,55116375000,36576144000,13117362000,20225288000,31364530000,18893854000,72.218524,5633792557,3.83555,27.45901938,1.28
AEV.PS,2018,5.54494E+11,1.37488E+11,76419691000,3.36016E+11,2.85519E+11,1.74691E+11,1.86943E+11,60745361000,39161943000,14638588000,23511134000,34456241000,11462120000,53.67593,5632792557,3.94654,31.01313003,1.28
AEV.PS,2019,5.88386E+11,1.24425E+11,98012776000,3.71191E+11,3.1079E+11,1.76481E+11,2.01157E+11,55949884000,32654890000,17048359000,17940198000,39028144000,15510029000,50.260189,5632792557,3.91159,31.33102706,1.32
AEV.PS,2020,6.09156E+11,1.47381E+11,91671925000,3.85556E+11,3.30324E+11,1.83062E+11,1.86726E+11,57148785000,31417380000,17917087000,11789956000,29098858000,9941225000,46.112504,5630225457,2.74121,32.51421677,1.3
AEV.PS,2021,7.33607E+11,2.54349E+11,1.09698E+11,4.0584E+11,3.41516E+11,2.44679E+11,2.23929E+11,61353590000,32731166000,17042156000,16923820000,34096007000,14782244000,54.45,5630225457,4.85054,43.45807195,0.91
AEV.PS,2022,8.07778E+11,2.57959E+11,1.32988E+11,4.57621E+11,3.76913E+11,2.55133E+11,3.06753E+11,67000936000,34672131000,17856684000,19426932000,22676966000,18779383000,57.7,5630225457,4.40966,45.31483916,1.62
AEV.PS,2023,8.33875E+11,2.54384E+11,1.13921E+11,4.58528E+11,3.76086E+11,2.71955E+11,3.10619E+11,75338644000,37735813000,20528967000,19284082000,45942999000,25378405000,44.6,5619785757,4.186,48.39236632,1.47
AEV.PS,2024,8.93701E+11,2.12499E+11,1.32646E+11,4.97335E+11,4.04372E+11,2.83282E+11,3.02826E+11,91764945000,50164056000,22544384000,23365881000,53261008000,27804952000,34.35,5553805057,3.25289,51.00687404,1.4
AGI.PS,2015,4.48725E+11,2.2572E+11,89733395579,2.17537E+11,1.19684E+11,1.37056E+11,1.35673E+11,54707517951,29383094900,4030183353,21417679034,6293217258,13362327290,16.1,10146863779,1.35979,13.50727674,0.31
AGI.PS,2016,4.91297E+11,2.30074E+11,1.23072E+11,2.45193E+11,1.45938E+11,1.4714E+11,1.36912E+11,58447764047,33130121173,4856184716,22463097648,4592383594,15258990246,12.78,10146863779,1.45868,14.50104727,0.31
AGI.PS,2017,5.35612E+11,2.50043E+11,96732614591,2.61339E+11,1.82674E+11,1.64158E+11,1.35644E+11,56503197099,32252738715,5554066867,22003270247,7856694206,22362007245,16,10107053279,1.50311,16.2419414,0
AGI.PS,2018,5.8824E+11,2.80124E+11,94825600710,2.97679E+11,1.99727E+11,1.72186E+11,1.51452E+11,61116495209,34656390499,4084166535,23373925601,18336271119,17511061838,11.9,9914463379,1.52447,17.36717556,0.1
AGI.PS,2019,6.44476E+11,3.01176E+11,1.30699E+11,3.4736E+11,2.2681E+11,1.79374E+11,1.74563E+11,71941959445,38247486405,6292708219,26919750080,34888653626,12049083918,11.66,9823327979,1.82689,18.25998358,0
AGI.PS,2020,6.68493E+11,3.16397E+11,1.55833E+11,3.72673E+11,2.36652E+11,1.83277E+11,1.24555E+11,42935975378,18896582413,6840980033,10144424973,27131771157,7551550632,10.6,9583570579,0.92129,19.12405861,0.05
AGI.PS,2021,7.0396E+11,3.51418E+11,1.72459E+11,3.68737E+11,2.33658E+11,2.09904E+11,1.42946E+11,54559539538,30222835616,7239976324,23803728967,20928793486,5924305017,11.8,9313118279,1.81938,22.53849793,0.07
AGI.PS,2022,7.4802E+11,3.75183E+11,1.58523E+11,3.82052E+11,2.33336E+11,2.32732E+11,1.78748E+11,70039815337,38307896973,8517493283,25230421485,42859339995,12742091050,11.9,8968807679,1.79598,25.94905381,0.12
AGI.PS,2023,7.82543E+11,3.81854E+11,1.61112E+11,3.87976E+11,2.42739E+11,2.60893E+11,2.0476E+11,82454770797,44421765162,10820585377,30303218300,5624137809,13128717876,11.28,8844719579,2.20847,29.49704539,0.15
AGI.PS,2024,8.24079E+11,3.94425E+11,1.50121E+11,4.08354E+11,2.70123E+11,2.94373E+11,2.1852E+11,85957893558,46255967013,12926596809,28131322844,10122228923,16430384485,9,8746227679,1.97733,33.657161,0.1
ALCO.PS,2015,7154284728,4208560035,1377927383,4862981842,3091768912,2291302886,1587578861,543878218,229747446,39713231,247031468,-180598098,8611948,0.22,5318095199,0.04645,0.430850295,0.012
ALCO.PS,2016,10061642831,3257241280,1148997127,4952055797,3111038703,5110001765,451075061,57400523,-307727935,79540215,822416375,465282037,1085661300,0.4,5318095199,0.15137,0.954759472,0
ALCO.PS,2017,11246811766,3916022116,1111123611,6183192941,4268892416,5101545569,463538594,135028920,-191530029,77918542,138399985,-1397785030,1521139737,0.9,5318095199,0.00958,0.953169392,0
ALCO.PS,2018,12336465763,4880451014,2042514704,7078187677,4169976102,5241013047,1132470086,513670847,116060353,72872660,388617246,-1728981620,523736670,0.96,5318095199,0.03621,0.979394473,0
ALCO.PS,2019,19475831992,6694264080,3633503174,12000440106,6925381746,7157799056,3847857424,1702117967,1036301025,124339961,1487147877,-3349978176,225995875,0.81,5318095199,0.19019,1.337941272,0
ALCO.PS,2020,27547203069,8990677657,4160530258,18317098613,12264220021,8005634789,3301553056,1618571775,938349344,278898562,1169124305,-3022173665,127629032,0.65,5318095199,0.12601,1.497365972,0
ALCO.PS,2021,34671286847,13387491614,5320941899,23619149934,16403311648,9548803799,2972199256,1243355652,504896853,275238263,1115083114,-3192514805,61710716,0.64,5318095199,0.12962,2.162485508,0
ALCO.PS,2022,36392707089,17438654021,4484317900,24332396159,17689925827,10100858337,2922691194,1118629783,246633019,497872467,873064717,-186400327,115287991,0.56,5318095199,0.10752,2.266292326,0
ALCO.PS,2023,37264045890,15379582770,4723180711,24147874105,17128339609,10730944772,6638923582,2714209909,1363654413,1016185458,1388983684,499244958,63161261,0.46,5318095199,0.13144,2.384772047,0
ALCO.PS,2024,40541734568,13088813688,5272312332,26289431728,18431557170,11914704008,6224024138,1694699181,230716839,1481978933,758375915,-2869086247,95215601,0.365,5318095199,0.0594,2.419520273,0
ALHI.PS,2015,20376936007,10966819628,5948501280,14496852816,10308054518,5884905174,3503279148,1513041281,672757220,20037307,431193441,-83895849,8543481,7.5,1040001000,0.38888,5.325223893,0
ALHI.PS,2016,22391883591,10943548062,6161167975,16022015646,11101453731,6373149145,4812934631,1778544483,846791008,22214765,559755725,858312914,10317806,6.98,1040001000,0.51021,5.794688798,0
ALHI.PS,2017,25828088516,13411915725,9296390449,18938463368,14116265815,6885732425,6005953004,2089203503,927931872,30440970,620051850,-1083313100,113706716,12.88,1040001000,0.56256,6.287556863,0
ALHI.PS,2018,28000479972,12194790142,6801270309,20659317231,15838197515,7341744239,6398440119,2178166798,1042124442,36369317,700626024,599594532,299089513,11.46,1040001000,0.65293,6.726029339,0
ALHI.PS,2019,33518730950,11748105553,9163234716,25488331823,18133926098,8041410297,6203069002,2470495682,1218325255,50665738,814273383,3842083539,918204057,8.95,1040001000,0.76619,7.398784518,0
ALHI.PS,2020,35632194774,14343626189,11307443919,27336706319,19629669310,8304690219,3898837818,1650976799,563085788,53222838,351390726,1488221893,601886054,8.15,1040001000,0.30953,7.651938045,0
ALHI.PS,2021,37274334681,15432129350,9794013795,28594800361,20711461880,8703848823,4374553292,1775750045,678703305,48792991,419225897,1229306558,328059151,5.51,1040001000,0.38952,8.035744026,0
ALHI.PS,2022,39130608061,17481852869,14679043405,29964636934,20306573140,9187147918,4480028472,2086501456,805496796,116660624,515934801,3052343583,302799156,5.89,1040001000,0.47097,8.500454248,0
ALHI.PS,2023,39478475492,19378173101,11415206183,29732243904,21837882991,9746231588,5276480957,2572078851,1106433258,249485266,620884581,-156919830,173710660,4.01,1040001000,0.57307,9.038034183,0
ALHI.PS,2024,41601876283,19249525679,12154681640,32470188280,24912647772,9131688003,6080305950,3600894046,1885525766,1008714324,647682316,-1594727979,400963744,4.8,1040001000,0.5961,8.447127458,0
ALI.PS,2015,4.42342E+11,1.66204E+11,1.46133E+11,2.92516E+11,1.30996E+11,1.33731E+11,1.00661E+11,39130536000,28724772000,6231718000,20896887000,20181733000,27900845000,34.45,14695631367,1.2047,9.011117093,0.415
ALI.PS,2016,5.36433E+11,2.11012E+11,1.88203E+11,3.6375E+11,1.59801E+11,1.47705E+11,1.177E+11,43501013000,34363246000,6952183000,24431785000,33040297000,8785363000,32,14712682000,1.42895,9.950493459,0.476
ALI.PS,2017,5.73992E+11,2.40852E+11,1.84623E+11,3.81729E+11,1.74386E+11,1.66755E+11,1.38508E+11,55079694000,44936350000,7730454000,28165659000,24233585000,2326115000,44.6,14724947000,1.71465,11.23589525,0.48
ALI.PS,2018,6.6882E+11,3.0283E+11,2.40785E+11,4.48599E+11,1.87099E+11,1.873E+11,1.62997E+11,67083432000,53086872000,8927458000,33216589000,11767917000,2842787000,40.6,14734881000,1.98091,12.62264711,0.512
ALI.PS,2019,7.13923E+11,2.95434E+11,2.26584E+11,4.71218E+11,2.28561E+11,2.1105E+11,1.6574E+11,75665929000,61133200000,11426187000,37515031000,36012239000,10519576000,45.5,14719962254,2.24697,14.24890692,0.528
ALI.PS,2020,7.21494E+11,3.24271E+11,1.99729E+11,4.61315E+11,2.29707E+11,2.2254E+11,94568228000,39169905000,27042936000,12301226000,10994238000,-12507497000,3098436000,40.9,14730395000,0.58861,15.018824,0.27
ALI.PS,2021,7.45464E+11,3.28553E+11,2.08224E+11,4.74962E+11,2.40934E+11,2.32621E+11,1.02946E+11,38400096000,30410203000,10578668000,15659363000,7926077000,3215492000,36.7,14811126000,0.82624,15.6175918,0.2718
ALI.PS,2022,7.79655E+11,3.59857E+11,2.02524E+11,4.8599E+11,2.54741E+11,2.55252E+11,1.23051E+11,48283122000,37849842000,11020911000,22524253000,26348354000,4424285000,30.8,15064663194,1.25561,16.85703396,0.286
ALI.PS,2023,8.46632E+11,4.12958E+11,2.34177E+11,5.26703E+11,2.76777E+11,2.7386E+11,1.45501E+11,60198518000,47811524000,13079255000,29003578000,21360249000,1819873000,34.45,14942175713,1.63101,18.24056739,0.3726
ALI.PS,2024,9.18755E+11,4.35661E+11,2.49123E+11,5.60259E+11,3.00934E+11,2.99396E+11,1.76533E+11,68523541000,55713328000,15151652000,34236233000,31211613000,4823210000,26.2,14699975491,1.90245,20.27820483,0.496
ALLDY.PS,2018,2744128557,1351116184,1320896446,2112616863,1200000000,631511694,3045110553,576603085,80838941,,57811613,-283064936,686351316,0,16000002000,0.00361,0.039469476,0
ALLDY.PS,2019,5184517162,1880717384,1327353098,4017724976,3209237429,1166792186,4710415560,911820163,180795745,41605054,97780492,-99342233,1711280338,0,16000002000,0.00611,0.072924503,0
ALLDY.PS,2020,6457428781,2687920633,2146404717,4738744244,3998793800,1718684537,7931030211,1538624208,392540154,79164156,219646025,133340671,530028248,0,16000002000,0.01373,0.10741777,0
